id,country,year,continent,least_developed,life_expectancy,population,co2_emissions,health_expenditure,electric_power_consumption,forest_area,gdp_per_capita,individuals_using_the_internet,military_expenditure,people_practicing_open_defecation,people_using_at_least_basic_drinking_water_services,obesity_among_adults,beer_consumption_per_capita,avg_years_of_schooling,secondary_enroll,annotations
353,Spain,2010,Europe,False,81.62682927,46576897,5.866642426,9.1185751,5652.595933,37.0899382,31682.7131,65.8,1.387378124,0.0,100.0,24.0,4.09,9.4,119.1159515,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
354,Sudan,2005,Africa,True,60.525,30949514,0.339262193,4.09418106,83.2059401,11.83108796,3439.460693,1.292040678,4.39231199,48.6642753,44.87897118,4.1,0.0,2.9,38.75273895,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
355,Sudan,2006,Africa,True,60.969,31661824,0.407430716,4.88544321,98.28910399,11.75764562,3673.709961,4.725,4.600271343,46.48027632,46.27477401,3.8,0.0,3.0,36.85829926,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
356,Sudan,2007,Africa,True,61.422,32360619,0.431388535,5.66269207,109.7852101,11.68420328,3880.858398,8.66,5.28804642,44.29676902,47.67022906,4.9,0.0,3.0,36.16999054,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
357,Sudan,2008,Africa,True,61.879,33060844,0.452196556,5.42313623,118.7863557,11.61076094,3997.180908,8.97,4.978932323,42.11374499,49.06532779,5.1,0.0,3.0,38.28033829,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
358,Sudan,2009,Africa,True,62.33,33783779,0.458208051,6.39496279,130.032978,11.5373186,3808.653564,11.948,5.453930314,39.92328587,50.46498406,4.5,0.0,3.1,42.32099152,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
359,Sudan,2010,Africa,True,62.764,34545014,0.475321853,5.05810213,150.0128212,11.46387626,3900.696533,13.828,2.540710758,37.72530672,51.86921343,5.6,0.0,3.1,42.52223969,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
360,Sweden,2005,Europe,False,80.54634146,9029572,5.560617833,8.1508379,15420.97314,69.02838098,34244.46502,84.83,1.415888369,0.0,99.53959557,17.7,2.61,12.4,104.0597076,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
361,Sweden,2006,Europe,False,80.74878049,9080505,5.385163218,8.05226517,15430.96395,69.0062864,37730.16375,87.76,1.32720743,0.0,99.56418567,18.1,2.72,12.4,103.5690536,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
362,Sweden,2007,Europe,False,80.9,9148092,5.152987026,7.99607706,15262.58727,68.98419182,40905.14587,82.01,1.299981508,0.0,99.58900901,18.5,2.73,12.5,102.3869019,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
363,Sweden,2008,Europe,False,81.1,9219637,5.005620235,8.20824242,15257.93575,68.96209724,42158.2957,90.0,1.163747237,0.0,99.61360461,18.8,2.7,12.2,101.3034973,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
364,Sweden,2009,Europe,False,81.35121951,9298515,4.611489154,8.77037907,14869.34898,68.94000266,40279.4616,91.0,1.159804344,0.0,99.63795971,19.2,2.74,12.2,99.48973083,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
365,Sweden,2010,Europe,False,81.45121951,9378126,5.132155515,8.31963825,14143.01101,68.91790808,42223.91967,90.0,1.187128541,0.0,99.66207078,19.6,2.74,12.3,98.12030792,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
366,Switzerland,2005,Europe,False,81.23658537,7437115,6.165024808,10.004179,8205.829119,30.75687029,41749.21645,70.1,0.852623305,0.0,99.99999835,16.8,3.10588,12.0,95.45321655,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
367,Switzerland,2006,Europe,False,81.4902439,7483934,6.077017721,9.53341675,8305.371102,30.85517625,46502.92827,75.7,0.772549506,0.0,100.0000033,17.2,3.21483,12.3,96.02689362,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
368,Switzerland,2007,Europe,False,81.74146341,7551117,5.766034471,9.36357594,8360.576135,30.9534872,51208.09883,77.2,0.734436406,0.0,100.0000016,17.6,3.32319,12.6,95.91104126,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
369,Switzerland,2008,Europe,False,81.99268293,7647675,5.878910791,9.48092747,8163.295576,31.05101731,54096.80786,79.2,0.71863774,0.0,99.9999984,18.0,3.31309,12.9,95.88604736,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
370,Switzerland,2009,Europe,False,82.04390244,7743831,5.639327378,10.06906986,8305.923042,31.14854742,53354.00464,81.3,0.726566529,0.0,99.99999842,18.4,3.30396,13.3,95.60131073,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
371,Switzerland,2010,Europe,False,82.24634146,7824909,5.777702857,9.94159698,8021.223604,31.24607754,54858.44808,83.9,0.682000296,0.0,100.0,18.8,3.18,13.3,96.11022949,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
372,Tajikistan,2005,Asia,False,66.08,6789318,0.363806796,5.21024704,2160.185435,2.929408402,1705.897106,0.298690024,1.093936921,0.991198919,62.91171067,7.8,0.14501,10.5,80.32170868,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
373,Tajikistan,2006,Asia,False,66.771,6922590,0.388582894,5.03254747,2149.553166,2.929408402,1845.406705,3.772406207,1.115435121,0.939038327,64.21142054,8.1,0.16423,10.5,81.0205307,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
374,Tajikistan,2007,Asia,False,67.382,7062667,0.462997899,5.54050112,2137.783691,2.929408402,2002.589174,7.197619518,1.10305292,0.886878042,65.51729807,8.4,0.18928,10.5,82.45155334,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
375,Tajikistan,2008,Asia,False,67.911,7209924,0.421641055,5.91206694,2073.154518,2.929408402,2157.257323,8.78,1.02218714,0.834718237,66.82935316,8.8,0.3025,11.0,83.48596191,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
376,Tajikistan,2009,Asia,False,68.36,7364752,0.327234384,5.85579777,1947.038554,2.929408402,2208.33427,10.07,0.954768509,0.782558736,68.14757551,9.1,0.2419,10.9,84.08460236,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
377,Tajikistan,2010,Asia,False,68.736,7527397,0.325477725,5.73543406,1911.130205,2.929408402,2328.712759,11.55,0.952855125,0.730399628,69.47196929,9.5,0.29,10.9,84.73415375,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
378,Thailand,2005,Asia,False,72.099,65416189,3.328992526,3.15972233,1827.239731,38.2381726,10261.32491,15.02600436,1.048229469,0.875313843,95.89888739,5.1,1.67843,7.0,73.63115692,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
379,Thailand,2006,Asia,False,72.499,65812540,3.341004691,3.09970856,1914.801243,38.44858972,11036.56937,17.16071472,1.101162006,0.729177573,96.27914601,5.5,1.94551,7.0,74.1841507,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
380,Thailand,2007,Asia,False,72.916,66182064,3.39351756,3.19277525,2005.256141,38.65900683,11884.17388,20.03,1.339697747,0.653956015,96.6510406,5.9,1.97286,7.1,79.34353638,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
381,Thailand,2008,Asia,False,73.341,66530980,3.420662101,3.45933914,2080.246394,38.86942395,12256.50575,18.2,1.53268866,0.581139573,97.01439615,6.4,2.24392,7.3,79.21977234,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
382,Thailand,2009,Asia,False,73.766,66866834,3.294009621,3.61939621,2105.440202,39.07984106,12188.34839,20.1,1.703754773,0.510826669,97.36888549,6.8,2.00584,7.5,80.81868744,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
383,Thailand,2010,Asia,False,74.184,67195032,3.488055559,3.39009833,2101.146287,39.29025818,13196.8176,22.4,1.454807925,0.443020464,97.7144676,7.3,1.89,7.7,82.42884827,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
384,Tunisia,2005,Africa,False,74.217,10106778,2.272732152,5.3973608,1034.595129,4.361740474,8235.424799,9.655086542,1.451601416,6.948132061,90.49617491,19.5,0.85155,5.8,84.61930084,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
385,Tunisia,2006,Africa,False,74.391,10201211,2.34285906,5.38218164,1083.53028,4.37434346,8852.0262,12.98640865,1.446362424,6.343865369,90.8501833,20.1,0.87729,5.9,86.76135254,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
386,Tunisia,2007,Africa,False,74.558,10304729,2.401809887,5.42856932,1107.613596,4.386946447,9603.778707,17.1,1.260993856,5.74853132,91.1999283,20.7,0.91362,6.1,90.55892944,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
387,Tunisia,2008,Africa,False,74.72,10414425,2.424521757,5.41714668,1151.024932,4.399549434,10095.29907,27.53,1.290624926,5.161895559,91.54564612,21.4,0.9318,6.3,92.38839722,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
388,Tunisia,2009,Africa,False,74.88,10525691,2.402692699,5.67045975,1188.927857,4.41215242,10358.55101,34.07,1.294949609,4.583912466,91.88736848,22.0,0.95552,6.4,90.59867859,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
389,Tunisia,2010,Africa,False,75.041,10635245,2.587622613,5.88395596,1274.120625,4.424755407,10683.30968,36.8,1.296650042,4.014651338,92.22490194,22.7,0.87,6.7,90.18618774,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
390,Ukraine,2005,Europe,False,67.95682927,47105171,6.27128609,6.3461585,3151.145969,16.4468915,7214.111816,3.749764415,1.965004365,0.026015768,97.30967538,21.7,2.68561,11.2,95.59757233,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
391,Ukraine,2006,Europe,False,68.07756098,46787786,6.497208272,6.41695166,3246.034284,16.45401823,8054.040039,4.506124564,1.950299309,0.019711384,96.86897347,22.0,3.02594,11.2,96.84503937,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
392,Ukraine,2007,Europe,False,68.22219512,46509355,6.711338281,6.01705217,3399.519695,16.46142958,9004.879883,6.55,2.019548652,0.013476271,96.4248811,22.3,3.57759,11.2,96.75440979,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
393,Ukraine,2008,Europe,False,68.25146341,46258189,6.511279813,5.49728012,3528.92445,16.46827315,9434.435547,11.0,1.880868041,0.007309615,95.97741904,22.6,3.59742,11.3,96.1399231,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
394,Ukraine,2009,Europe,False,69.19,46053331,5.463665486,6.60771894,3534.357992,16.47483256,8093.555664,17.9,1.908981904,0.001211461,95.52660604,23.0,3.34391,11.3,95.31819916,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
395,Ukraine,2010,Europe,False,70.26536585,45870741,5.862560917,6.8122654,3227.953261,16.48139198,8559.929688,23.3,1.902361022,0.001207846,95.07439751,23.3,3.39,11.3,95.57578278,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
396,United Kingdom,2005,Europe,False,79.04878049,60401206,8.955450044,8.44144344,6138.754137,12.42714835,32747.35401,70.0,2.434203228,0.0,100.0,22.7,4.84948,12.2,105.4219666,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
397,United Kingdom,2006,Europe,False,79.24878049,60846820,8.908600278,8.60818768,6270.984059,12.47054933,34845.59177,68.82,2.373086999,0.0,99.99999679,23.2,4.68662,12.4,98.24421692,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
398,United Kingdom,2007,Europe,False,79.44878049,61322463,8.650989769,8.7854166,6200.554113,12.51395032,35695.29849,75.09,2.374207748,0.0,99.99999841,23.8,4.42435,12.6,97.19419861,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
399,United Kingdom,2008,Europe,False,79.6,61806995,8.337891639,9.06439972,6102.396768,12.5573513,36863.58476,78.39,2.495723016,0.0,100.0,24.4,4.17268,12.8,98.33966064,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
400,United Kingdom,2009,Europe,False,80.05121951,62276270,7.490653988,9.8809166,6015.726861,12.60075228,35212.42048,83.56,2.653485016,0.0,100.0,25.0,3.77643,13.1,100.1697693,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
401,United Kingdom,2010,Europe,False,80.40243902,62766365,7.686282334,9.83532333,5643.128595,12.64415327,36576.58654,85.0,2.578159502,0.0,99.99999846,25.7,3.69,13.2,102.9046783,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
402,Uruguay,2005,South America,False,75.826,3321799,1.631646008,7.75686073,1930.461245,8.856987773,11586.01995,20.08818956,2.000385866,1.409153478,97.45730069,23.4,1.31161,8.0,101.2373962,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
403,Uruguay,2006,South America,False,76.046,3325403,1.903528662,7.74287415,2001.927269,9.063992687,12419.5558,29.4,2.006178078,1.320928155,97.66039595,23.9,1.4441,8.0,100.8624115,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
404,Uruguay,2007,South America,False,76.251,3331753,1.755832412,7.49349833,2224.692767,9.2709976,13563.6798,34.0,1.777167088,1.234039215,97.85507925,24.4,1.55052,8.2,91.89228058,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
405,Uruguay,2008,South America,False,76.437,3340221,2.320205759,8.12533188,2419.146918,9.478002514,14778.27902,39.3,1.869524688,1.148405326,98.04187724,24.9,1.77419,8.4,87.76004028,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
406,Uruguay,2009,South America,False,76.603,3349676,2.28977372,7.9498806,2594.43911,9.685007428,15460.37311,41.8,1.82261338,1.063996363,98.22094611,25.4,1.74847,8.4,90.19232941,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
407,Uruguay,2010,South America,False,76.75,3359273,1.869452173,7.91117096,2670.10899,9.892012341,16818.92257,46.4,1.875807858,0.980717814,98.3929266,25.9,1.79,8.4,101.1993484,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
